11:05.5,chrome.exe,3932,Thread Exit,,SUCCESS,"Thread ID: 3796, User Time: 0.0156250, Kernel Time: 0.0000000"
11:08.5,svchost.exe,892,ReadFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 4,338,688, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
11:09.3,svchost.exe,892,ReadFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 5,112,832, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
11:10.8,svchost.exe,892,ReadFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 5,771,264, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
10:47:05,svchost.exe,2732,CloseFile,C:\Windows\System32\imageres.dll,SUCCESS,"Offset: 6,283,264, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
10:50:06,svchost.exe,2732,CloseFile,C:\Windows\System32\imageres.dll,SUCCESS,"Offset: 6,287,360, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
10:50:04,svchost.exe,2732,CloseFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 3,167,232, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
10:50:01,svchost.exe,2732,CloseFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 3,171,328, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
10:50:03,svchost.exe,2732,CloseFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 3,179,520, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
10:50:02,svchost.exe,2732,CloseFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 3,200,000, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
10:56.5,svchost.exe,2732,CloseFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 3,224,576, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
10:57.6,svchost.exe,2732,CloseFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 3,671,040, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
10:58.7,svchost.exe,2732,CloseFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 4,322,304, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
11:08.5,svchost.exe,2732,CloseFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 4,338,688, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
11:09.3,svchost.exe,2732,CloseFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 5,112,832, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
11:10.8,svchost.exe,2732,CloseFile,C:\Windows\System32\mshtml.dll,SUCCESS,"Offset: 5,771,264, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Priority: Very Low"
11:11.1,csrss.exe,400,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PublisherPolicyChangeTime,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
11:12.1,csrss.exe,400,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PublisherPolicyChangeTime,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
11:13.2,chrome.exe,3932,Thread Exit,,SUCCESS,"Thread ID: 2280, User Time: 0.0000000, Kernel Time: 0.0156250"
11:15.3,csrss.exe,400,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PublisherPolicyChangeTime,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
11:18.5,csrss.exe,400,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PublisherPolicyChangeTime,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
11:20.6,csrss.exe,400,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PublisherPolicyChangeTime,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
11:23.7,csrss.exe,400,RegQueryValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PublisherPolicyChangeTime,SUCCESS,"Type: REG_QWORD, Length: 8, Data: "
11:25.8,chrome.exe,3932,Thread Exit,,SUCCESS,"Thread ID: 2280, User Time: 0.0000000, Kernel Time: 0.0156250"
11:39.8,chrome.exe,3932,Thread Exit,,SUCCESS,"Thread ID: 2280, User Time: 0.0000000, Kernel Time: 0.0156250"
11:46.5,chrome.exe,3932,Thread Exit,,SUCCESS,"Thread ID: 2280, User Time: 0.0000000, Kernel Time: 0.0156250"
11:47.1,rundll32.exe,2732,RegEnumValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RemoveAccess,NO MORE ENTRIES,"Index: 0, Length: 1,040"
11:47.1,rundll32.exe,2732,RegEnumValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RemoveAccess,NO MORE ENTRIES,"Index: 0, Length: 1,040"
11:47.1,rundll32.exe,2732,RegEnumValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RemoveAccess,NO MORE ENTRIES,"Index: 0, Length: 1,040"
11:47.1,rundll32.exe,2732,RegEnumValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RemoveAccess,NO MORE ENTRIES,"Index: 0, Length: 1,040"
11:47.1,rundll32.exe,2732,RegEnumValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RemoveAccess,NO MORE ENTRIES,"Index: 0, Length: 1,040"
11:47.1,rundll32.exe,2732,RegEnumValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RemoveAccess,NO MORE ENTRIES,"Index: 0, Length: 1,040"
11:47.1,rundll32.exe,2732,RegEnumValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RemoveAccess,NO MORE ENTRIES,"Index: 0, Length: 1,040"
11:48.1,rundll32.exe,2732,RegCloseKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\RemoveAccess,SUCCESS,
11:49.1,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:49.1,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:49.1,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:49.1,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:49.1,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:49.1,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:49.1,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:49.1,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:49.9,rundll32.exe,2732,QueryStandardInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"AllocationSize: 651,264, EndOfFile: 647,184, NumberOfLinks: 2, DeletePending: False, Directory: False"
11:50.1,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:51.2,rundll32.exe,2732,QueryAttributeInformationVolume,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS"
11:51.2,rundll32.exe,2732,QueryAttributeInformationVolume,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS"
11:51.2,rundll32.exe,2732,QueryAttributeInformationVolume,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS"
11:51.2,rundll32.exe,2732,QueryAttributeInformationVolume,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS"
11:51.2,rundll32.exe,2732,QueryAttributeInformationVolume,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS"
11:51.2,rundll32.exe,2732,QueryAttributeInformationVolume,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS"
11:51.2,rundll32.exe,2732,QueryAttributeInformationVolume,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS"
11:51.2,rundll32.exe,2732,QueryAttributeInformationVolume,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFSf"
11:51.4,rundll32.exe,2732,CreateFileMapping,C:\Windows\Fonts\tahomabd.ttf,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READ"
11:51.5,rundll32.exe,2732,QueryStandardInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"AllocationSize: 651,264, EndOfFile: 647,184, NumberOfLinks: 2, DeletePending: False, Directory: False"
11:51.7,rundll32.exe,2732,CreateFileMapping,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,SyncType: SyncTypeOther
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.7,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.7,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.7,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.7,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.7,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.7,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.7,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.7,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.7,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.7,rundll32.exe,2732,CreateFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Alert, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.3,rundll32.exe,2732,QueryStandardInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"AllocationSize: 651,264, EndOfFile: 647,184, NumberOfLinks: 2, DeletePending: False, Directory: False"
11:52.3,rundll32.exe,2732,QueryStandardInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"AllocationSize: 651,264, EndOfFile: 647,184, NumberOfLinks: 2, DeletePending: False, Directory: False"
11:52.3,rundll32.exe,2732,QueryStandardInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"AllocationSize: 651,264, EndOfFile: 647,184, NumberOfLinks: 2, DeletePending: False, Directory: False"
11:52.3,rundll32.exe,2732,QueryStandardInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"AllocationSize: 651,264, EndOfFile: 647,184, NumberOfLinks: 2, DeletePending: False, Directory: False"
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:52.8,rundll32.exe,2732,QueryBasicInformationFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"CreationTime: 7/13/2009 11:31:09 PM, LastAccessTime: 7/13/2009 11:31:09 PM, LastWriteTime: 6/11/2009 21:26:35 AM, ChangeTime: 8/16/2018 1:09:37 AM, FileAttributes: A"
11:51.9,rundll32.exe,2732,CloseFile,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,
11:53.5,rundll32.exe,2732,QueryAttributeInformationVolume,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS"
11:53.5,rundll32.exe,2732,QueryAttributeInformationVolume,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS"
11:53.5,rundll32.exe,2732,QueryAttributeInformationVolume,C:\Windows\Fonts\tahomabd.ttf,SUCCESS,"FileSystemAttributes: Case Preserved, Case Sensitive, Unicode, ACLs, Compression, Named Streams, EFS, Object IDs, Reparse Points, Sparse Files, Quotas, Transactions, 0x3c00000, MaximumComponentNameLength: 255, FileSystemName: NTFS"
11:53.9,rundll32.exe,2732,CreateFileMapping,C:\Windows\Fonts\tahomabd.ttf,FILE LOCKED WITH ONLY READERS,"SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READ"
